Date,Open,High,Low,Close,Volume
15/05/1989,0.340611,0.351886,0.340611,0.350102,372940067.8
16/05/1989,0.350102,0.351886,0.342466,0.345536,268260866.8
17/05/1989,0.34436,0.346453,0.342466,0.34436,291477630.6
18/05/1989,0.34436,0.346453,0.340611,0.340611,247829623.7
19/05/1989,0.340611,0.351886,0.340611,0.348297,388036888.3
22/05/1989,0.348297,0.351886,0.34436,0.350102,223364594
23/05/1989,0.350102,0.350102,0.34436,0.346453,157747968.9
24/05/1989,0.34436,0.363421,0.34436,0.363421,349131993.9
25/05/1989,0.359534,0.372922,0.359534,0.36714,272596787.1
26/05/1989,0.36714,0.372922,0.365346,0.369015,131995317.6
30/05/1989,0.36714,0.372922,0.36075,0.361677,131298945
31/05/1989,0.361677,0.366282,0.357699,0.363421,135161831.8
01/06/1989,0.363421,0.374846,0.361677,0.371078,210580256.6
02/06/1989,0.369015,0.376861,0.369015,0.372922,146027896.9
05/06/1989,0.371078,0.372922,0.353791,0.357699,145607416.2
06/06/1989,0.355885,0.357699,0.351886,0.355885,170111812.6
07/06/1989,0.355885,0.369015,0.355885,0.36714,206086708
08/06/1989,0.369015,0.372922,0.359534,0.362345,208832762.6
09/06/1989,0.359534,0.363421,0.353791,0.357699,110762586.2
12/06/1989,0.355885,0.363421,0.351886,0.361677,94864256.37
13/06/1989,0.361677,0.371078,0.357699,0.369015,270967527.6
14/06/1989,0.372922,0.382314,0.36714,0.377429,294814978.2
15/06/1989,0.376861,0.378715,0.361677,0.361677,189347457
16/06/1989,0.340611,0.346453,0.33119,0.338567,635840162.8
19/06/1989,0.338567,0.340611,0.33119,0.334878,214824236.3
20/06/1989,0.334878,0.334878,0.32151,0.327312,157826788.6
21/06/1989,0.327312,0.33119,0.32151,0.323284,152347768.2
22/06/1989,0.323284,0.333074,0.319655,0.329066,160953872.8
23/06/1989,0.329066,0.336644,0.329066,0.334021,145344656.2
26/06/1989,0.334878,0.334878,0.329066,0.33119,215665046.1
27/06/1989,0.333074,0.336644,0.323284,0.324231,124098749.7
28/06/1989,0.32151,0.32151,0.312068,0.317781,301529101.5
29/06/1989,0.312068,0.313812,0.304541,0.308938,273950136.5
30/06/1989,0.30799,0.317781,0.300822,0.313812,193262875.5
03/07/1989,0.317781,0.317781,0.310223,0.310223,56721471.51
05/07/1989,0.30799,0.310223,0.304541,0.30799,139786803.1
06/07/1989,0.310223,0.317781,0.306286,0.313812,204037029.1
07/07/1989,0.313812,0.319655,0.30799,0.313812,124479803.4
10/07/1989,0.312068,0.313812,0.304541,0.30799,238960705.8
11/07/1989,0.310223,0.312068,0.302607,0.302607,286156324.8
12/07/1989,0.302607,0.306286,0.300822,0.304541,145620563.2
13/07/1989,0.304541,0.312068,0.300822,0.308938,264463677.8
14/07/1989,0.310223,0.312068,0.302607,0.310223,301870663.1
17/07/1989,0.310223,0.313812,0.302607,0.310223,153556601.2
18/07/1989,0.310223,0.310223,0.294941,0.298629,559948789.8
19/07/1989,0.300822,0.310223,0.296755,0.30799,280348842.6
20/07/1989,0.310223,0.313812,0.302607,0.304541,276945815.2
21/07/1989,0.302607,0.304541,0.296755,0.304541,163634339
24/07/1989,0.302607,0.302607,0.298629,0.298629,136068460.8
25/07/1989,0.298629,0.302607,0.289238,0.294941,246174027.1
26/07/1989,0.290992,0.292936,0.287383,0.290992,274212895.6
27/07/1989,0.290992,0.300822,0.289238,0.298629,203038445.4
28/07/1989,0.298629,0.302607,0.296755,0.299896,139997089.5
31/07/1989,0.298629,0.304541,0.296755,0.302607,131233265.3
01/08/1989,0.302607,0.306286,0.298629,0.303544,163699985.6
02/08/1989,0.302607,0.30799,0.300822,0.30799,118961299
03/08/1989,0.30799,0.316006,0.30799,0.313812,202880738.9
04/08/1989,0.313812,0.325397,0.312966,0.325397,215100110.2
07/08/1989,0.327312,0.334878,0.324231,0.333074,197336064.8
08/08/1989,0.33119,0.340611,0.33119,0.335756,241890750.9
09/08/1989,0.334878,0.348297,0.334021,0.334878,228948682.9
10/08/1989,0.334878,0.334878,0.325397,0.329066,178744257.3
11/08/1989,0.334878,0.334878,0.313812,0.318757,269916411.2
14/08/1989,0.316006,0.319655,0.30799,0.310223,120630073.6
15/08/1989,0.310223,0.316006,0.310223,0.315069,192080409.7
16/08/1989,0.316006,0.317781,0.304541,0.307452,141402956.7
17/08/1989,0.306286,0.313812,0.304541,0.312068,179861053.4
18/08/1989,0.317781,0.323284,0.316006,0.32151,98622025.52
21/08/1989,0.32151,0.329066,0.319655,0.32151,161689713.5
22/08/1989,0.319655,0.327312,0.319655,0.326335,131193863.5
23/08/1989,0.327312,0.336644,0.323284,0.333074,203708556.2
24/08/1989,0.333074,0.338567,0.33119,0.335756,191134409
25/08/1989,0.334878,0.342466,0.334878,0.340611,189334317
28/08/1989,0.338567,0.342466,0.334878,0.340611,95797157.27
29/08/1989,0.340611,0.342466,0.333074,0.335756,207531991
30/08/1989,0.334878,0.340611,0.334878,0.338567,136199891.5
31/08/1989,0.338567,0.342466,0.336644,0.338567,66037124.84
01/09/1989,0.338567,0.340611,0.336644,0.339495,86954555.46
05/09/1989,0.338567,0.345536,0.338567,0.340611,134702003.5
06/09/1989,0.340611,0.341508,0.334878,0.340611,101775388.7
07/09/1989,0.340611,0.346453,0.340611,0.340611,133611451.2
08/09/1989,0.340611,0.34436,0.338567,0.342466,65498325.38
11/09/1989,0.340611,0.350102,0.338567,0.348297,115663443.4
12/09/1989,0.346453,0.355885,0.342466,0.350102,121523460.4
13/09/1989,0.351886,0.354669,0.342466,0.342466,150968190
14/09/1989,0.342466,0.34436,0.338567,0.340611,154016486.7
15/09/1989,0.342466,0.34436,0.336644,0.342466,146487738.2
18/09/1989,0.338567,0.342466,0.334878,0.334878,74091305.1
19/09/1989,0.336644,0.338567,0.327312,0.329066,94785405.59
20/09/1989,0.334878,0.342466,0.333074,0.339495,138604262
21/09/1989,0.342466,0.350102,0.336644,0.340611,235754765.8
22/09/1989,0.340611,0.34436,0.336644,0.341508,85049397.99
25/09/1989,0.340611,0.348297,0.340611,0.34436,159731958.1
26/09/1989,0.342466,0.346453,0.340611,0.34436,90712301.53
27/09/1989,0.336644,0.343472,0.334878,0.340611,105730289.3
28/09/1989,0.342466,0.348297,0.342466,0.346453,93169279.05
29/09/1989,0.34436,0.346453,0.338567,0.338567,81895950.55
02/10/1989,0.338567,0.340611,0.333074,0.337949,161190409.1
03/10/1989,0.336644,0.338567,0.328239,0.331857,200016435.7
04/10/1989,0.333074,0.339495,0.33119,0.336644,186732787.9
05/10/1989,0.338567,0.353791,0.336644,0.346453,287746146.3
06/10/1989,0.351886,0.36714,0.350102,0.366282,424327065.5
09/10/1989,0.365346,0.378715,0.361677,0.376861,229408608.5
10/10/1989,0.378715,0.3836,0.369015,0.376861,336833770.8
11/10/1989,0.371078,0.374846,0.365346,0.371926,184131315
12/10/1989,0.372922,0.374846,0.369015,0.371078,96953369.24
13/10/1989,0.371078,0.376861,0.342466,0.348297,235938714.1
16/10/1989,0.340611,0.355885,0.323284,0.355885,498484082.5
17/10/1989,0.350102,0.371078,0.342466,0.359534,293330303.4
18/10/1989,0.353791,0.36714,0.350102,0.36714,168968812.8
19/10/1989,0.36714,0.376861,0.36714,0.371078,131272664.1
20/10/1989,0.363421,0.374846,0.361677,0.365346,306784723.5
23/10/1989,0.365346,0.36714,0.351886,0.355885,143071659.1
24/10/1989,0.351886,0.369015,0.34436,0.362345,253913061
25/10/1989,0.363421,0.363421,0.351886,0.353791,139773685.2
26/10/1989,0.346453,0.353791,0.342466,0.34436,198571118.6
27/10/1989,0.34436,0.348297,0.338567,0.34436,151822230.1
30/10/1989,0.346453,0.350102,0.342466,0.348297,102038201.9
31/10/1989,0.348297,0.353791,0.346453,0.353791,107924564
01/11/1989,0.351886,0.355885,0.348297,0.35095,71778832.02
02/11/1989,0.342466,0.342466,0.327312,0.334878,531042787.5
03/11/1989,0.334878,0.338567,0.329066,0.329066,204891083.2
06/11/1989,0.33119,0.334878,0.327312,0.329066,144398625.3
07/11/1989,0.329066,0.338567,0.329066,0.334878,177522298.4
08/11/1989,0.336644,0.34436,0.336644,0.342466,167326358.2
09/11/1989,0.342466,0.350102,0.338567,0.350102,103457248.1
10/11/1989,0.348297,0.357699,0.348297,0.355885,76088486.41
13/11/1989,0.353791,0.359534,0.353791,0.353791,79793715.78
14/11/1989,0.353791,0.355885,0.338567,0.340611,98989892.18
15/11/1989,0.342466,0.34436,0.334878,0.336644,114717501.9
16/11/1989,0.338567,0.340611,0.333074,0.340611,113285282.6
17/11/1989,0.338567,0.34436,0.338567,0.340611,103890880.8
20/11/1989,0.342466,0.346453,0.338567,0.34436,126779094.4
21/11/1989,0.34436,0.353791,0.34436,0.34436,164527747.8
22/11/1989,0.346453,0.348297,0.338567,0.340611,114901345.9
24/11/1989,0.340611,0.342466,0.340611,0.340611,32676881.39
27/11/1989,0.340611,0.34436,0.333074,0.334878,123349820.2
28/11/1989,0.333074,0.336644,0.325397,0.335756,158812200.1
29/11/1989,0.33119,0.336644,0.323284,0.334878,179427522.1
30/11/1989,0.333074,0.338567,0.33119,0.336644,74432955.04
01/12/1989,0.338567,0.342466,0.331857,0.334878,171544018.8
04/12/1989,0.333074,0.346453,0.333074,0.34436,114218123.3
05/12/1989,0.34436,0.348297,0.338567,0.342466,142848252.8
06/12/1989,0.342466,0.34436,0.312068,0.325397,392977211.5
07/12/1989,0.32151,0.329066,0.319655,0.325397,209305724.8
08/12/1989,0.323284,0.327312,0.313812,0.317781,296312867.2
11/12/1989,0.312068,0.316006,0.292288,0.298629,762553570.5
12/12/1989,0.298629,0.300822,0.266387,0.274024,1202949749
13/12/1989,0.274024,0.277643,0.270306,0.274024,457240458.1
14/12/1989,0.272199,0.274842,0.26239,0.265481,357514763.4
15/12/1989,0.264543,0.266387,0.247236,0.256937,607880164.2
18/12/1989,0.256937,0.266387,0.256937,0.264543,360392247.7
19/12/1989,0.26239,0.270306,0.26239,0.266387,294683615.8
20/12/1989,0.272199,0.275789,0.268232,0.272199,208806521.8
21/12/1989,0.272199,0.275789,0.270306,0.275789,357580445.2
22/12/1989,0.275789,0.283396,0.274024,0.277643,216545452.4
26/12/1989,0.279757,0.279757,0.268232,0.270306,158707174.8
27/12/1989,0.270306,0.272199,0.266387,0.267315,301502793.5
28/12/1989,0.266387,0.268232,0.260555,0.263367,177443493.8
29/12/1989,0.264543,0.272199,0.261832,0.268232,178796823.1
02/01/1990,0.268232,0.285569,0.266387,0.283396,214916160.8
03/01/1990,0.289238,0.289238,0.285569,0.285569,244006101.6
04/01/1990,0.290992,0.294941,0.283396,0.286147,259865052.7
05/01/1990,0.287383,0.290992,0.281561,0.287383,144661461.6
08/01/1990,0.285569,0.289238,0.281561,0.289238,119158401.4
09/01/1990,0.289238,0.289238,0.281561,0.286147,101052763.2
10/01/1990,0.286147,0.286147,0.272199,0.274024,234296304.7
11/01/1990,0.275789,0.275789,0.26239,0.26239,247593119.5
12/01/1990,0.260555,0.264543,0.256937,0.26239,201658846.2
15/01/1990,0.26239,0.272199,0.260555,0.260555,189741654.7
16/01/1990,0.255082,0.266387,0.249269,0.265481,251337734.6
17/01/1990,0.264543,0.264543,0.251193,0.252988,231458290.4
18/01/1990,0.251193,0.255082,0.245412,0.246618,320607023.2
19/01/1990,0.256937,0.26239,0.255082,0.260555,311041765.9
22/01/1990,0.258801,0.26239,0.252988,0.252988,170821340.2
23/01/1990,0.256937,0.260555,0.251193,0.256937,165263503.2
24/01/1990,0.247236,0.260555,0.245412,0.258801,199188643.4
25/01/1990,0.260555,0.264543,0.258801,0.259698,130852261.7
26/01/1990,0.258801,0.258801,0.245412,0.249269,212629966.7
29/01/1990,0.251193,0.255082,0.244415,0.252988,140693405
30/01/1990,0.252988,0.26239,0.251193,0.258801,136607163
31/01/1990,0.26239,0.264543,0.251193,0.258801,168863650
01/02/1990,0.26239,0.263367,0.255082,0.25571,137342943.4
02/02/1990,0.252988,0.264543,0.252988,0.260555,138985397
05/02/1990,0.260555,0.268232,0.258801,0.266387,119368734
06/02/1990,0.264543,0.266387,0.258801,0.264543,86718027.19
07/02/1990,0.251193,0.258801,0.247236,0.252988,366541292.5
08/02/1990,0.252988,0.255082,0.245412,0.251193,218949815.9
09/02/1990,0.255082,0.26239,0.252988,0.260555,197178361.3
12/02/1990,0.260555,0.26239,0.256937,0.258801,87887403.19
13/02/1990,0.258801,0.266387,0.256937,0.26239,119854778
14/02/1990,0.26239,0.264543,0.256937,0.260555,112694004.5
15/02/1990,0.256937,0.260555,0.255082,0.260555,114927664
16/02/1990,0.260555,0.26239,0.256937,0.256937,149233857
20/02/1990,0.255082,0.256937,0.251193,0.255082,144582600.8
21/02/1990,0.249269,0.260555,0.247236,0.258801,206362630.1
22/02/1990,0.258801,0.26239,0.251193,0.251193,228974995.9
23/02/1990,0.249269,0.255082,0.249269,0.252988,175919344.9
26/02/1990,0.251193,0.260555,0.251193,0.258801,93392635.26
27/02/1990,0.258801,0.260555,0.255082,0.255082,86757458.1
28/02/1990,0.255082,0.258801,0.252988,0.258801,128263788.3
01/03/1990,0.255082,0.264543,0.252988,0.260555,239197174.9
02/03/1990,0.255082,0.264543,0.252988,0.256937,123060780.3
05/03/1990,0.255082,0.264543,0.255082,0.26239,214062140.8
06/03/1990,0.266387,0.268232,0.26239,0.268232,183027566.6
07/03/1990,0.266387,0.274024,0.266387,0.269338,239578242.7
08/03/1990,0.272199,0.281561,0.266387,0.279757,262597940.2
09/03/1990,0.279757,0.285569,0.275789,0.280703,270376346.9
12/03/1990,0.283396,0.285569,0.275789,0.27856,192343190.8
13/03/1990,0.277643,0.283396,0.275789,0.280703,174303176.2
14/03/1990,0.279757,0.283396,0.277643,0.281561,119408100.7
15/03/1990,0.277643,0.289238,0.277643,0.279757,141048207.9
16/03/1990,0.304541,0.310223,0.297752,0.306286,756391375.7
19/03/1990,0.30799,0.323284,0.304541,0.322716,506551497
20/03/1990,0.32151,0.327312,0.310223,0.315069,459066786.9
21/03/1990,0.313812,0.32151,0.313812,0.316644,179177808.7
22/03/1990,0.317781,0.32151,0.310223,0.310223,271769060
23/03/1990,0.313812,0.327312,0.312068,0.32151,267459444.7
26/03/1990,0.323284,0.330352,0.319655,0.32151,150232444.6
27/03/1990,0.319655,0.32151,0.313812,0.319655,99252693.34
28/03/1990,0.319655,0.320602,0.312068,0.313812,120761435.1
29/03/1990,0.312068,0.316006,0.310223,0.312966,113666323.3
30/03/1990,0.304541,0.312068,0.304541,0.306286,262019856.3
02/04/1990,0.304541,0.308938,0.300822,0.306286,174526594.6
03/04/1990,0.30799,0.317781,0.30799,0.317781,163897093
04/04/1990,0.316006,0.319655,0.310223,0.313812,175656540.7
05/04/1990,0.312068,0.313812,0.304541,0.306286,126923626.9
06/04/1990,0.306286,0.313812,0.302607,0.303544,138709425.8
09/04/1990,0.302607,0.316006,0.300822,0.312966,123743965.8
10/04/1990,0.313812,0.319655,0.312068,0.313812,154055902.5
11/04/1990,0.316006,0.327312,0.316006,0.323284,250063263
12/04/1990,0.327312,0.334878,0.323284,0.329066,248473416.4
16/04/1990,0.33119,0.336644,0.329066,0.333074,266171710.8
17/04/1990,0.329066,0.33119,0.325397,0.329066,153806219.3
18/04/1990,0.329066,0.333074,0.323284,0.329066,226938468.9
19/04/1990,0.317781,0.328239,0.304541,0.306286,564836515.1
20/04/1990,0.311201,0.316006,0.302607,0.306286,379535843.2
23/04/1990,0.306286,0.30799,0.300822,0.302607,150574031.4
24/04/1990,0.304541,0.30799,0.292936,0.294941,356319073.4
25/04/1990,0.294941,0.296755,0.290992,0.294941,155527507.6
26/04/1990,0.296755,0.300822,0.290095,0.295817,166774473.9
27/04/1990,0.296755,0.300822,0.294941,0.297752,136567766.2
30/04/1990,0.298629,0.302607,0.296755,0.299896,160007927.3
01/05/1990,0.302607,0.304541,0.299896,0.301351,191935882.2
02/05/1990,0.302607,0.304541,0.298629,0.302607,158877902.9
03/05/1990,0.302607,0.306286,0.302607,0.304541,195102472.6
04/05/1990,0.304541,0.310223,0.298629,0.304541,198886441.4
07/05/1990,0.302607,0.317781,0.302607,0.316006,159534877.8
08/05/1990,0.312068,0.319655,0.312068,0.317781,131929634.9
09/05/1990,0.316644,0.319655,0.313812,0.318757,114073631.9
10/05/1990,0.317781,0.317781,0.30799,0.315069,210041563.5
11/05/1990,0.315069,0.325397,0.310223,0.324231,252507127.7
14/05/1990,0.325397,0.325397,0.313812,0.317781,265580517
15/05/1990,0.315069,0.319655,0.312068,0.317781,175249207.1
16/05/1990,0.317781,0.317781,0.312068,0.316644,102419206.5
17/05/1990,0.317781,0.32151,0.312068,0.316006,180176435.5
18/05/1990,0.313812,0.316006,0.300822,0.302607,303210880.6
21/05/1990,0.300822,0.304541,0.294941,0.300822,307927807.5
22/05/1990,0.305329,0.316006,0.304541,0.315069,353218275.1
23/05/1990,0.313812,0.323284,0.313812,0.319655,243441098.4
24/05/1990,0.32151,0.32151,0.316006,0.319655,173777607
25/05/1990,0.300822,0.310223,0.296755,0.304541,379299395.1
29/05/1990,0.304541,0.313812,0.298629,0.312068,285315435.7
30/05/1990,0.316644,0.317781,0.313812,0.315069,324745841.1
31/05/1990,0.316006,0.316006,0.312068,0.313812,120932232.5
01/06/1990,0.315069,0.319655,0.310223,0.310223,184459780.9
04/06/1990,0.310223,0.312068,0.302607,0.310223,210488359.2
05/06/1990,0.312068,0.312068,0.296755,0.300822,351273650.6
06/06/1990,0.296755,0.300822,0.294941,0.300822,248407720.6
07/06/1990,0.300822,0.302607,0.292936,0.296755,218713393
08/06/1990,0.292936,0.292936,0.285569,0.290992,391689581.9
11/06/1990,0.287383,0.296755,0.287383,0.296755,185234929
12/06/1990,0.297752,0.30799,0.294941,0.30799,193604574.6
13/06/1990,0.307452,0.310223,0.302607,0.302607,163003574.9
14/06/1990,0.304541,0.306286,0.298629,0.302607,164619708.4
15/06/1990,0.302607,0.304541,0.297752,0.300822,169100162.2
18/06/1990,0.298629,0.300822,0.296755,0.298629,130681403.1
19/06/1990,0.296755,0.302607,0.292288,0.301351,184446593.8
20/06/1990,0.303544,0.306286,0.302607,0.304541,181529746.8
21/06/1990,0.304541,0.319655,0.304541,0.318757,244715630.2
22/06/1990,0.319655,0.324231,0.313812,0.316006,333141739.6
25/06/1990,0.316006,0.317781,0.306286,0.313812,143124109.6
26/06/1990,0.317781,0.319655,0.307452,0.308938,149286348.6
27/06/1990,0.310223,0.319655,0.306286,0.316006,114060480.9
28/06/1990,0.325397,0.329066,0.317781,0.327312,293211999.7
29/06/1990,0.327312,0.341508,0.325397,0.340611,381493594.6
02/07/1990,0.338567,0.338567,0.333074,0.334878,158851658.1
03/07/1990,0.334021,0.338567,0.333074,0.334878,116727666.7
05/07/1990,0.333074,0.336644,0.329066,0.33119,126069663.1
06/07/1990,0.33119,0.342466,0.329066,0.340611,245254308.3
09/07/1990,0.342466,0.357699,0.340611,0.354669,370075739.6
10/07/1990,0.357699,0.361677,0.355885,0.357699,423998593.7
11/07/1990,0.355885,0.357699,0.348297,0.357699,288770961.7
12/07/1990,0.355885,0.361677,0.353791,0.36075,214062140.8
13/07/1990,0.361677,0.363421,0.355885,0.355885,270967527.6
16/07/1990,0.355885,0.358616,0.34436,0.347041,210816772.8
17/07/1990,0.348297,0.350102,0.334878,0.336644,160546575.3
18/07/1990,0.338567,0.342466,0.327312,0.339495,338292299.1
19/07/1990,0.310223,0.323284,0.304541,0.317781,687437428
20/07/1990,0.319655,0.323284,0.310223,0.312068,225059555.3
23/07/1990,0.312068,0.317781,0.304541,0.316006,316967515.7
24/07/1990,0.319655,0.32151,0.312068,0.320602,227490290
25/07/1990,0.319655,0.329066,0.317781,0.32151,123087036.1
26/07/1990,0.32151,0.323284,0.312068,0.315069,94246683.37
27/07/1990,0.313812,0.317781,0.30799,0.315069,73105948.7
30/07/1990,0.310223,0.323284,0.310223,0.322716,100251300
31/07/1990,0.323284,0.325397,0.316006,0.319655,112628360.9
01/08/1990,0.319655,0.325397,0.316006,0.322716,109698289.8
02/08/1990,0.313812,0.333074,0.313812,0.33119,261757023
03/08/1990,0.33119,0.333074,0.302607,0.313812,315535304.5
06/08/1990,0.296755,0.30799,0.292936,0.300822,210764222
07/08/1990,0.306286,0.308938,0.294941,0.300822,232903590.5
08/08/1990,0.300822,0.310223,0.300822,0.305329,120288445.8
09/08/1990,0.306286,0.30799,0.298629,0.300822,113075035.2
10/08/1990,0.294941,0.298629,0.290992,0.294941,120485498
13/08/1990,0.289238,0.304541,0.288321,0.303544,183145810.2
14/08/1990,0.304541,0.304541,0.298629,0.302607,115164114
15/08/1990,0.304541,0.306286,0.298629,0.298629,107990176.5
16/08/1990,0.296755,0.301351,0.292936,0.292936,145344656.2
17/08/1990,0.292936,0.292936,0.272199,0.277643,288718461.1
20/08/1990,0.277643,0.285569,0.275789,0.279757,88058168.48
21/08/1990,0.272199,0.279757,0.268232,0.275789,188927053.6
22/08/1990,0.281561,0.281561,0.265481,0.267315,143965058.9
23/08/1990,0.260555,0.266387,0.255082,0.26239,168574533.8
24/08/1990,0.268232,0.274024,0.264543,0.270306,86126759.18
27/08/1990,0.279757,0.289238,0.275789,0.287383,137802816.9
28/08/1990,0.285569,0.292288,0.283396,0.290095,94075915.07
29/08/1990,0.289238,0.290095,0.279757,0.283396,177062445
30/08/1990,0.283396,0.285569,0.274024,0.275789,143820520.4
31/08/1990,0.274024,0.283396,0.274024,0.281561,116675159
04/09/1990,0.277643,0.285569,0.277643,0.281561,97071649.92
05/09/1990,0.283396,0.283396,0.272199,0.274024,75142479.66
06/09/1990,0.270306,0.274024,0.268232,0.272199,102800262.3
07/09/1990,0.270306,0.279757,0.267315,0.277094,68244443.16
10/09/1990,0.281561,0.281561,0.272199,0.272199,89135597.87
11/09/1990,0.274024,0.274842,0.256937,0.258801,209134948.5
12/09/1990,0.26239,0.26239,0.255082,0.258801,117792030.3
13/09/1990,0.26239,0.264543,0.251193,0.256937,114099872.7
14/09/1990,0.255082,0.260555,0.252988,0.258801,133637698
17/09/1990,0.258801,0.268232,0.255082,0.256937,91119585.06
18/09/1990,0.256937,0.256937,0.251193,0.254214,146185575.3
19/09/1990,0.252988,0.256937,0.243487,0.247236,214048965.7
20/09/1990,0.245412,0.245412,0.237745,0.240885,118409501
21/09/1990,0.243487,0.247236,0.235951,0.239908,180504903.3
24/09/1990,0.239908,0.239908,0.226439,0.230188,162478008.6
25/09/1990,0.231962,0.234136,0.222531,0.228313,185300661.9
26/09/1990,0.228313,0.231962,0.226439,0.226439,110434098.3
27/09/1990,0.228313,0.231962,0.213159,0.214865,166984741.3
28/09/1990,0.216709,0.220717,0.207397,0.220717,206520258.4
01/10/1990,0.224704,0.235951,0.222531,0.231962,182607144.1
02/10/1990,0.235951,0.243487,0.224704,0.225582,317900403.6
03/10/1990,0.226439,0.226439,0.203639,0.205483,314681287.5
04/10/1990,0.203639,0.213159,0.199741,0.213159,250457369.5
05/10/1990,0.205483,0.218912,0.205483,0.213159,116714629
08/10/1990,0.218912,0.222531,0.214865,0.221634,72186173.72
09/10/1990,0.216709,0.220717,0.211276,0.213159,141455489.4
10/10/1990,0.207397,0.213159,0.197877,0.201576,173514871.1
11/10/1990,0.203639,0.212173,0.194278,0.211276,241641111.8
12/10/1990,0.214865,0.216709,0.205483,0.214865,268234570.8
15/10/1990,0.216709,0.218912,0.202722,0.211276,235820436.5
16/10/1990,0.209382,0.209382,0.184437,0.190229,358079778.6
17/10/1990,0.192054,0.201576,0.190229,0.201576,362573292.1
18/10/1990,0.201576,0.218912,0.201576,0.216709,369537026.4
19/10/1990,0.237745,0.241693,0.230188,0.238662,1095393099
22/10/1990,0.239908,0.239908,0.231962,0.236857,296496765.4
23/10/1990,0.235951,0.239908,0.230188,0.235951,195969577.4
24/10/1990,0.234136,0.235951,0.228313,0.231962,166380327.3
25/10/1990,0.230188,0.237745,0.225582,0.228313,180031826.7
26/10/1990,0.226439,0.237745,0.226439,0.228313,157432636
29/10/1990,0.230188,0.231962,0.226439,0.227377,144858514.8
30/10/1990,0.226439,0.234136,0.219839,0.231095,115019630.6
31/10/1990,0.231962,0.242669,0.230188,0.234136,174513480.8
01/11/1990,0.231962,0.235951,0.226439,0.231962,106347833.2
02/11/1990,0.231962,0.246618,0.231962,0.241693,174342643.3
05/11/1990,0.245412,0.255082,0.243487,0.252988,216414065.9
06/11/1990,0.255082,0.26239,0.252988,0.255082,216755642.6
07/11/1990,0.255082,0.256937,0.248173,0.252988,238119824.7
08/11/1990,0.251193,0.266387,0.251193,0.26239,233744516.7
09/11/1990,0.266387,0.272199,0.26239,0.270306,232548784.6
12/11/1990,0.270306,0.279757,0.268232,0.275789,170164417.5
13/11/1990,0.275789,0.277643,0.272199,0.274024,166524856.9
14/11/1990,0.272199,0.283396,0.272199,0.281561,223771821.4
15/11/1990,0.279757,0.281561,0.270306,0.274024,189781061.5
16/11/1990,0.272199,0.274024,0.264543,0.267315,214692782.6
19/11/1990,0.270306,0.277094,0.268232,0.277094,262676725.8
20/11/1990,0.277643,0.279757,0.268232,0.270306,180228959.2
21/11/1990,0.268232,0.275789,0.264543,0.274842,144543180.9
23/11/1990,0.275789,0.281561,0.274024,0.277094,62410725.18
26/11/1990,0.274024,0.281561,0.274024,0.279757,95560648.06
27/11/1990,0.281561,0.290992,0.279757,0.285569,193078975.3
28/11/1990,0.287383,0.292936,0.279757,0.279757,205193269.1
29/11/1990,0.281561,0.281561,0.275789,0.279757,148642553.9
30/11/1990,0.275789,0.283396,0.275789,0.279757,142546068.8
03/12/1990,0.283396,0.290992,0.281561,0.290095,194038107
04/12/1990,0.285569,0.294941,0.285569,0.292936,178494603.1
05/12/1990,0.292936,0.306286,0.288321,0.305329,256199242.1
06/12/1990,0.313812,0.317781,0.30799,0.313812,624396070.1
07/12/1990,0.312068,0.325397,0.312068,0.323284,386736133.8
10/12/1990,0.32151,0.323284,0.316006,0.317781,293974084.1
11/12/1990,0.313812,0.316006,0.304541,0.304541,408113399.8
12/12/1990,0.302607,0.304541,0.296755,0.301351,284316879.2
13/12/1990,0.300822,0.312068,0.300822,0.310223,188559111.7
14/12/1990,0.306286,0.30799,0.300822,0.303544,102143321.6
17/12/1990,0.296755,0.30799,0.296755,0.305329,153806219.3
18/12/1990,0.312068,0.323284,0.310223,0.32151,259247464.6
19/12/1990,0.323284,0.323284,0.312966,0.318757,165013895.1
20/12/1990,0.313812,0.338567,0.313812,0.334878,470510952.9
21/12/1990,0.336644,0.34436,0.33119,0.342466,406063757.9
24/12/1990,0.340611,0.342466,0.334878,0.334878,68888255.95
26/12/1990,0.334878,0.336644,0.327312,0.333074,120919106.6
27/12/1990,0.329066,0.334878,0.329066,0.33119,114559779.2
28/12/1990,0.329066,0.33119,0.325397,0.327312,74997987.27
31/12/1990,0.327312,0.329066,0.325397,0.327312,51938854.86
02/01/1991,0.325397,0.334878,0.319655,0.33119,181818819.9
03/01/1991,0.33119,0.336644,0.327312,0.327312,176182118
04/01/1991,0.327312,0.336644,0.327312,0.329066,166025637.8
07/01/1991,0.327312,0.34436,0.327312,0.329066,364609850.1
08/01/1991,0.333074,0.334021,0.323284,0.329066,256553937.8
09/01/1991,0.336644,0.350102,0.333074,0.34436,548163047.1
10/01/1991,0.348297,0.359534,0.348297,0.358616,510690303.8
11/01/1991,0.357699,0.359534,0.350102,0.357699,360917757.7
14/01/1991,0.350102,0.355885,0.350102,0.351886,247343459.3
15/01/1991,0.353791,0.355885,0.350102,0.355885,225309185.4
16/01/1991,0.357699,0.38053,0.355885,0.378715,458265336.7
17/01/1991,0.399391,0.401555,0.372922,0.389891,694112054.1
18/01/1991,0.371078,0.386401,0.369015,0.382314,1106548212
